PatchID,X,Y,SubpatchNO,K,K StDev,N0,Natal Grounds,Migration Grounds,Genes Initialize,Class Vars,Mortality Out %,Mortality Out StDev,Mortality Back,Mortality Back StDev,Mortality Eggs,Mortality Eggs StDev,Migration,Set Migration,Straying,GrowthTemperatureOut,GrowthTemperatureOutStDev,GrowDaysOut,GrowDaysOutStDev,GrowthTemperatureBack,GrowthTemperatureBackStDev,GrowDaysBack,GrowDaysBackStDev,Capture Probability Out,Capture Probability Back,HabitatOut,HabitatBack,Fitness_AA,Fitness_Aa,Fitness_aa,Fitness_BB,Fitness_Bb,Fitness_bb,Fitness_AABB,Fitness_AaBB,Fitness_aaBB,Fitness_AABb,Fitness_AaBb,Fitness_aaBb,Fitness_AAbb,Fitness_Aabb,Fitness_aabb
1351,583430,4737552,1351,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,21.4099998 | 22.6599998 | 23.4500008,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
1352,583518,4737587,1352,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,21.4099998 | 22.6599998 | 23.4500008,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
1353,584955,4707456,1353,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,21.4099998 | 22.6599998 | 23.4500008,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
1354,585005,4707380,1354,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.79 | 17.0400009 | 17.8299999,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1355,585013,4707295,1355,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.6700001 | 16.9200001 | 17.7099991,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1356,585037,4707201,1356,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.6700001 | 16.9200001 | 17.7099991,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1357,585035,4707118,1357,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.6700001 | 16.9200001 | 17.7099991,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1358,585054,4707043,1358,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.6700001 | 16.9200001 | 17.7099991,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1359,585076,4706952,1359,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.6700001 | 16.9200001 | 17.7099991,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1360,585115,4706868,1360,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1361,585153,4706783,1361,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1362,585208,4706706,1362,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1363,585245,4706618,1363,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1364,585267,4706524,1364,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1365,585280,4706427,1365,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1366,585318,4706336,1366,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1367,585332,4706237,1367,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1368,585342,4706138,1368,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1369,585360,4706047,1369,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1370,585368,4705965,1370,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.4899998 | 16.7399998 | 17.5300007,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1371,585377,4705867,1371,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.4899998 | 16.7399998 | 17.5300007,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1372,585377,4705767,1372,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.4899998 | 16.7399998 | 17.5300007,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1373,585377,4705667,1373,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.4899998 | 16.7399998 | 17.5300007,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1374,585410,4705577,1374,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.4899998 | 16.7399998 | 17.5300007,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1375,585432,4705483,1375,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.4899998 | 16.7399998 | 17.5300007,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1376,585439,4705386,1376,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.4899998 | 16.7399998 | 17.5300007,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1377,585459,4705294,1377,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.4899998 | 16.7399998 | 17.5300007,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1378,585459,4705194,1378,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.4899998 | 16.7399998 | 17.5300007,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1379,585459,4705094,1379,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.3900003 | 16.6399994 | 17.4300003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1380,585470,4704999,1380,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.3900003 | 16.6399994 | 17.4300003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1381,585540,4704933,1381,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.3900003 | 16.6399994 | 17.4300003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1382,585600,4704859,1382,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.3900003 | 16.6399994 | 17.4300003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1383,585616,4704763,1383,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.3900003 | 16.6399994 | 17.4300003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1384,585577,4704674,1384,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.3900003 | 16.6399994 | 17.4300003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1385,585542,4704584,1385,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.3900003 | 16.6399994 | 17.4300003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1386,585521,4704494,1386,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.3900003 | 16.6399994 | 17.4300003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1387,585445,4704431,1387,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.3900003 | 16.6399994 | 17.4300003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1388,585377,4704359,1388,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.3900003 | 16.6399994 | 17.4300003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1389,585312,4704283,1389,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.3900003 | 16.6399994 | 17.4300003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1390,585258,4704200,1390,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.1400003 | 16.3899994 | 17.1800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1391,585225,4704106,1391,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.1400003 | 16.3899994 | 17.1800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1392,585180,4704018,1392,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.1400003 | 16.3899994 | 17.1800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1393,585124,4703935,1393,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.1400003 | 16.3899994 | 17.1800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1394,585052,4703868,1394,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.1400003 | 16.3899994 | 17.1800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1395,584981,4703798,1395,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.1400003 | 16.3899994 | 17.1800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1396,584923,4703719,1396,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.1400003 | 16.3899994 | 17.1800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1397,584910,4703623,1397,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.1400003 | 16.3899994 | 17.1800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1398,584888,4703526,1398,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.1400003 | 16.3899994 | 17.1800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1399,584859,4703430,1399,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.1400003 | 16.3899994 | 17.1800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1400,584829,4703335,1400,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,14.8400002 | 16.0900002 | 16.8799992,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1401,584803,4703238,1401,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,14.8400002 | 16.0900002 | 16.8799992,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
1402,584792,4703139,1402,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,14.8400002 | 16.0900002 | 16.8799992,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
